Date,nom_station,Precipitation,Solar.Panel,Solar.radiation,Wind.gust,Dew.Point,HC.Relative.humidity,HC.Air.temperature,Battery,VPD,DeltaT,U.sonic.wind.speed,U.sonic.wind.dir
2025-07-28T22:00:00Z,jendouba,0,0,0,37,17.04,85.73,21.56,6534,3.6,2,17.5,312
2025-07-28T22:00:00Z,mahdia,0,0,0,0.6,18.28,66.62,24.93,6488,10.5,4,0.3,35
2025-07-28T23:00:00Z,jendouba,0,0,0,1.5,17.04,85.73,21.56,6536,3.6,2,0.5,250
2025-07-28T23:00:00Z,mahdia,0,0,0,0.5,17.85,67.66,24.22,6484,9.8,4,0.3,44
2025-07-29T01:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6516,3.6,2,0.3,241
2025-07-29T01:00:00Z,mahdia,0,0,0,1.8,18.63,64.95,25.74,6481,11.6,5,0.6,315
2025-07-29T01:00:00Z,nabeul,0,0,0,3,16.4,62.48,24.12,6468,11.2,5,1.2,183
2025-07-29T02:00:00Z,jendouba,0,0,0,2.5,17.04,85.73,21.56,6508,3.6,2,0.8,267
2025-07-29T02:00:00Z,mahdia,0,0,0,1.6,16.89,60.39,25.11,6470,12.6,5,0.5,315
2025-07-29T02:00:00Z,nabeul,0,0,0,3,16.9,66.31,23.65,6471,9.8,4,1.2,183
2025-07-29T03:00:00Z,jendouba,0,0,0,2.3,17.04,85.73,21.56,6496,3.6,2,0.9,265
2025-07-29T03:00:00Z,mahdia,0,0,0,1.4,17.22,65.56,24.07,6461,10.3,4,0.4,335
2025-07-29T03:00:00Z,nabeul,0,0,0,3,16.9,66.94,23.4,6462,9.4,4,1.2,183
2025-07-29T04:00:00Z,jendouba,0,0,0,2.7,17.04,85.73,21.56,6488,3.6,2,1,272
2025-07-29T04:00:00Z,mahdia,0,0,0,2.3,16.92,61.54,24.82,6453,12.1,5,0.9,315
2025-07-29T04:00:00Z,nabeul,0,0,0,3,16.5,65.87,23.25,6462,9.7,4,1.2,183
2025-07-29T05:00:00Z,jendouba,0,4308,2,3,17.04,85.73,21.56,6508,3.6,2,1,305
2025-07-29T05:00:00Z,mahdia,0,6685,5,2.3,17.16,62.47,24.82,6457,11.8,5,1.1,319
2025-07-29T05:00:00Z,nabeul,0,1735,0,3,16.3,65.51,23.11,6465,9.7,4,1.2,183
2025-07-29T06:00:00Z,jendouba,0,6830,58,2.5,17.04,85.73,21.56,6579,3.6,2,0.9,286
2025-07-29T06:00:00Z,mahdia,0,6807,120,2.8,17.41,62.11,25.18,6548,12.1,5,1.3,314
2025-07-29T06:00:00Z,nabeul,0,6638,42,3,15.9,62.23,23.62,6488,11,5,1.2,183
2025-07-29T07:00:00Z,jendouba,0,9614,277,3.6,17.04,85.73,21.56,6807,3.6,2,1.3,328
2025-07-29T07:00:00Z,mahdia,0,6937,301,4.1,17.23,56.24,26.67,6666,15.3,6,1.8,318
2025-07-29T07:00:00Z,nabeul,0,6858,348,3,15.1,54.08,25.12,6650,14.6,6,1.2,183
2025-07-29T08:00:00Z,jendouba,0,9595,435,6.6,17.04,85.73,21.56,6807,3.6,2,2.6,289
2025-07-29T08:00:00Z,mahdia,0,6988,518,4.8,17.14,52.35,27.8,6715,17.8,7,2.1,320
2025-07-29T08:00:00Z,nabeul,0,10022,554,3,14.2,47.48,26.31,6776,17.9,8,1.2,183
2025-07-29T09:00:00Z,jendouba,0,10060,651,7.5,17.04,85.73,21.56,6810,3.6,2,2.5,318
2025-07-29T09:00:00Z,mahdia,0,9963,722,4.5,17.64,50.42,28.98,6889,19.8,7,1.7,348
2025-07-29T09:00:00Z,nabeul,0,10079,808,3,13.2,41.02,27.69,6773,21.8,9,1.2,183
2025-07-29T10:00:00Z,jendouba,0,9897,582,6.7,17.04,85.73,21.56,6807,3.6,2,2.6,319
2025-07-29T10:00:00Z,mahdia,0,10443,903,3.4,17.45,46.9,30.03,6893,22.6,8,1.6,340
2025-07-29T10:00:00Z,nabeul,0,10108,873,3,13.2,38.8,28.67,6776,24,10,1.2,183
2025-07-29T11:00:00Z,jendouba,0,10022,739,7.2,17.04,85.73,21.56,6807,3.6,2,2.9,313
2025-07-29T11:00:00Z,mahdia,0,10191,1027,4.2,16.41,42.09,30.78,6889,25.7,9,1.7,357
2025-07-29T11:00:00Z,nabeul,0,10027,1005,3,12.7,36.32,29.24,6801,25.8,10,1.2,183
2025-07-29T12:00:00Z,jendouba,0,10003,1015,9.2,17.04,85.73,21.56,6807,3.6,2,3.9,331
2025-07-29T12:00:00Z,mahdia,0,10274,1082,3.5,15.22,36.59,31.91,6896,30,11,1.6,348
2025-07-29T12:00:00Z,nabeul,0,10118,1024,3,10.8,30.33,30.18,6770,29.8,12,1.2,183
2025-07-29T13:00:00Z,jendouba,0,9940,980,10.5,17.04,85.73,21.56,6807,3.6,2,4.1,321
2025-07-29T13:00:00Z,mahdia,0,10282,705,3.7,14.4,33.28,32.63,6893,32.9,12,1.6,343
2025-07-29T13:00:00Z,nabeul,0,10108,994,3,11.2,30.81,30.43,6776,30,12,1.2,183
2025-07-29T14:00:00Z,jendouba,0,9840,860,6.9,17.04,85.73,21.56,6804,3.6,2,3,316
2025-07-29T14:00:00Z,mahdia,0,10246,770,3.9,14.17,32.65,32.71,6893,33.3,12,1.8,356
2025-07-29T14:00:00Z,nabeul,0,10055,904,3,10.5,29.14,30.59,6773,31,12,1.2,183
2025-07-29T15:00:00Z,jendouba,0,8982,329,9.9,17.04,85.73,21.56,6807,3.6,2,3.6,330
2025-07-29T15:00:00Z,mahdia,0,10317,730,5.7,16.57,41.11,31.39,6893,27.1,10,2.4,41
2025-07-29T15:00:00Z,nabeul,0,10051,742,3,11.9,32.66,30.19,6776,28.8,11,1.2,183
2025-07-29T16:00:00Z,jendouba,0,8263,377,9.1,17.04,85.73,21.56,6796,3.6,2,3.2,321
2025-07-29T16:00:00Z,mahdia,0,10309,569,4.5,18.03,48.16,30.23,6887,22.3,8,2.3,42
2025-07-29T16:00:00Z,nabeul,0,9940,549,3,11.6,33.44,29.44,6770,27.3,11,1.2,183
2025-07-29T17:00:00Z,jendouba,0,7759,59,7.2,17.04,85.73,21.56,6781,3.6,2,3,335
2025-07-29T17:00:00Z,mahdia,0,8643,276,4.4,19.3,55.82,29.03,6878,17.8,7,2.3,44
2025-07-29T17:00:00Z,nabeul,0,8493,341,3,12.6,37.99,28.33,6818,23.8,10,1.2,183
2025-07-29T18:00:00Z,jendouba,0,3685,37,6.2,17.04,85.73,21.56,6744,3.6,2,2.4,338
2025-07-29T18:00:00Z,mahdia,0,7047,149,4.2,19.65,60.32,28.06,6813,15.1,6,2,42
2025-07-29T18:00:00Z,nabeul,0,7247,216,3,12.3,39.1,27.5,6824,22.3,9,1.2,183
2025-07-29T19:00:00Z,jendouba,0,0,0,6.2,17.04,85.73,21.56,6548,3.6,2,1.7,302
2025-07-29T19:00:00Z,mahdia,0,0,13,3.9,19.85,65.01,26.99,6568,12.5,5,1.5,35
2025-07-29T20:00:00Z,jendouba,0,0,0,30.6,17.04,85.73,21.56,6534,3.6,2,11.7,284
2025-07-29T20:00:00Z,mahdia,0,0,0,2.9,15.05,46.14,27.68,6470,20,8,1.1,329
2025-07-29T21:00:00Z,jendouba,0,0,0,1.9,17.04,85.73,21.56,6536,3.6,2,0.6,307
2025-07-29T21:00:00Z,mahdia,0,0,0,3.2,14.24,45.4,27.06,6493,19.5,8,1.3,330
2025-07-29T22:00:00Z,jendouba,0,0,0,2.8,17.04,85.73,21.56,6534,3.6,2,0.8,296
2025-07-29T22:00:00Z,mahdia,0,0,0,2.9,14.84,50.02,26.07,6488,16.9,7,1.2,323
2025-07-29T23:00:00Z,jendouba,0,0,0,1.9,17.04,85.73,21.56,6531,3.6,2,0.5,278
2025-07-29T23:00:00Z,mahdia,0,0,0,2.9,15.48,54.64,25.28,6488,14.6,6,1,328
2025-07-30T01:00:00Z,jendouba,0,0,0,1.2,17.04,85.73,21.56,6516,3.6,2,0.3,295
2025-07-30T01:00:00Z,mahdia,0,0,0,1.6,13.8,54.2,23.6,6481,13.4,6,0.6,322
2025-07-30T01:00:00Z,nabeul,0,0,0,3,14.7,62.14,22.38,6479,10.2,5,1.2,183
2025-07-30T02:00:00Z,jendouba,0,0,0,0.7,17.04,85.73,21.56,6514,3.6,2,0.3,291
2025-07-30T02:00:00Z,mahdia,0,0,0,1.5,14.35,58.63,22.89,6468,11.5,5,0.5,322
2025-07-30T02:00:00Z,nabeul,0,0,0,3,15,64.59,22.06,6471,9.3,4,1.2,183
2025-07-30T03:00:00Z,jendouba,0,0,0,1.4,17.04,85.73,21.56,6499,3.6,2,0.7,287
2025-07-30T03:00:00Z,mahdia,0,0,0,1.7,14.66,60.54,22.69,6457,10.9,5,0.6,321
2025-07-30T03:00:00Z,nabeul,0,0,0,3,15.2,67.28,21.54,6471,8.3,4,1.2,183
2025-07-30T04:00:00Z,jendouba,0,0,0,1.3,17.04,85.73,21.56,6499,3.6,2,0.5,325
2025-07-30T04:00:00Z,mahdia,0,0,0,1.3,14.43,62.58,21.9,6448,9.8,5,0.4,326
2025-07-30T04:00:00Z,nabeul,0,0,0,3,15.2,69.79,21.04,6468,7.5,4,1.2,183
2025-07-30T05:00:00Z,jendouba,0,6058,4,1.1,17.04,85.73,21.56,6522,3.6,2,0.5,291
2025-07-30T05:00:00Z,mahdia,0,6677,3,1.4,14.59,63.44,21.84,6450,9.6,5,0.6,333
2025-07-30T05:00:00Z,nabeul,0,2401,0,3,15.2,70.5,20.86,6491,7.2,4,1.2,183
2025-07-30T06:00:00Z,jendouba,0,9226,159,1.1,17.04,85.73,21.56,6796,3.6,2,0.6,267
2025-07-30T06:00:00Z,mahdia,0,6783,55,1.5,14.9,63.22,22.23,6524,9.9,5,0.4,323
2025-07-30T06:00:00Z,nabeul,0,6667,44,3,15.6,72.28,20.87,6514,6.8,3,1.2,183
2025-07-30T07:00:00Z,jendouba,0,9825,390,3.7,17.04,85.73,21.56,6801,3.6,2,1.3,299
2025-07-30T07:00:00Z,mahdia,0,6961,278,2.4,15.64,57.9,24.47,6684,12.9,6,1.1,309
2025-07-30T07:00:00Z,nabeul,0,6925,343,3,15.2,59.37,23.64,6719,11.8,5,1.2,183
2025-07-30T08:00:00Z,jendouba,0,9912,590,4,17.04,85.73,21.56,6804,3.6,2,1.7,305
2025-07-30T08:00:00Z,mahdia,0,7012,517,3.1,16.51,55.4,26.14,6737,15.1,6,1.3,320
2025-07-30T08:00:00Z,nabeul,0,10036,568,3,14.9,52.16,25.45,6784,15.5,7,1.2,183
2025-07-30T09:00:00Z,jendouba,0,9768,648,5,17.04,85.73,21.56,6810,3.6,2,1.9,289
2025-07-30T09:00:00Z,mahdia,0,9982,714,3.1,16.44,50.81,27.55,6889,18.1,7,1.2,337
2025-07-30T09:00:00Z,nabeul,0,10084,777,3,14.3,46.98,26.68,6778,18.5,8,1.2,183
2025-07-30T10:00:00Z,jendouba,0,9835,911,5.9,17.04,85.73,21.56,6804,3.6,2,2.3,312
2025-07-30T10:00:00Z,mahdia,0,10333,881,3.2,16.4,47.02,28.83,6893,21,8,1.2,352
2025-07-30T10:00:00Z,nabeul,0,10127,760,3,14,42.34,28.05,6778,21.8,9,1.2,183
2025-07-30T11:00:00Z,jendouba,0,10012,1009,5.7,17.04,85.73,21.56,6807,3.6,2,2.4,322
2025-07-30T11:00:00Z,mahdia,0,10262,951,3.5,16.19,45.32,29.23,6893,22.2,8,1.4,4
2025-07-30T11:00:00Z,nabeul,0,9236,925,3,13.1,36.79,29.52,6796,26,10,1.2,183
2025-07-30T12:00:00Z,jendouba,0,9993,1053,7.3,17.04,85.73,21.56,6810,3.6,2,2.8,298
2025-07-30T12:00:00Z,mahdia,0,10357,1061,3.4,16.34,43.32,30.18,6893,24.3,9,1.4,351
2025-07-30T12:00:00Z,nabeul,0,10127,773,3,12.8,34.72,30.16,6778,27.9,11,1.2,183
2025-07-30T13:00:00Z,jendouba,0,9945,874,9.4,17.04,85.73,21.56,6810,3.6,2,3.5,344
2025-07-30T13:00:00Z,mahdia,0,10254,638,3.2,16.27,40.47,31.3,6893,27.2,10,1.3,3
2025-07-30T13:00:00Z,nabeul,0,8967,812,3,13.1,34.64,30.59,6784,28.6,11,1.2,183
2025-07-30T14:00:00Z,jendouba,0,9801,827,10.4,17.04,85.73,21.56,6798,3.6,2,4.2,302
2025-07-30T14:00:00Z,mahdia,0,10274,848,3.5,17.07,43.09,31.1,6896,25.7,9,1.6,51
2025-07-30T14:00:00Z,nabeul,0,10103,757,3,12,31.31,31.02,6778,30.8,12,1.2,183
2025-07-30T15:00:00Z,jendouba,0,8560,285,9.3,17.04,85.73,21.56,6813,3.6,2,3.5,304
2025-07-30T15:00:00Z,mahdia,0,9687,496,3.9,17.28,46.59,29.97,6880,22.6,8,2,55
2025-07-30T15:00:00Z,nabeul,0,9226,478,3,13.1,34.71,30.63,6810,28.7,11,1.2,183
2025-07-30T16:00:00Z,jendouba,0,8066,375,9.9,17.04,85.73,21.56,6790,3.6,2,3.9,340
2025-07-30T16:00:00Z,mahdia,0,10002,529,3.6,17.2,46.94,29.74,6884,22.2,8,1.8,60
2025-07-30T16:00:00Z,nabeul,0,9959,451,3,11.4,31.51,30.23,6773,29.4,12,1.2,183
2025-07-30T17:00:00Z,jendouba,0,7529,46,8.8,17.04,85.73,21.56,6778,3.6,2,3.2,330
2025-07-30T17:00:00Z,mahdia,0,9285,285,3.6,17.26,49.45,28.91,6878,20.1,8,1.6,62
2025-07-30T17:00:00Z,nabeul,0,8335,352,3,12.4,36.17,29.04,6810,25.6,10,1.2,183
2025-07-30T18:00:00Z,jendouba,0,3623,30,6.3,17.04,85.73,21.56,6730,3.6,2,2.7,330
2025-07-30T18:00:00Z,mahdia,0,7047,147,3.2,17.88,55.19,27.69,6813,16.6,6,1.5,66
2025-07-30T18:00:00Z,nabeul,0,6830,227,3,12.9,39.92,27.88,6807,22.5,9,1.2,183
2025-07-30T19:00:00Z,jendouba,0,0,0,17.6,17.04,85.73,21.56,6551,3.6,2,3,156
2025-07-30T19:00:00Z,mahdia,0,0,12,2.3,17.87,59.24,26.47,6550,14.1,6,0.9,57
2025-07-30T20:00:00Z,jendouba,0,0,0,6.3,17.04,85.73,21.56,6528,3.6,2,1.1,280
2025-07-30T20:00:00Z,mahdia,0,0,0,1,17.96,64.04,25.25,6470,11.6,5,0.5,35
2025-07-30T21:00:00Z,jendouba,0,0,0,25.6,17.04,85.73,21.56,6534,3.6,2,11.3,267
2025-07-30T21:00:00Z,mahdia,0,0,0,0.6,17.62,68.3,23.82,6488,9.4,4,0.3,41
2025-07-30T22:00:00Z,jendouba,0,0,0,40.2,17.04,85.73,21.56,6531,3.6,2,13.7,273
2025-07-30T22:00:00Z,mahdia,0,0,0,1,17.47,69.67,23.33,6488,8.7,4,0.4,18
2025-07-30T23:00:00Z,jendouba,0,0,0,40.2,17.04,85.73,21.56,6528,3.6,2,25.8,261
2025-07-30T23:00:00Z,mahdia,0,0,0,1.9,16.41,61.04,24.45,6486,12,5,0.6,328
2025-07-31T01:00:00Z,jendouba,0,0,0,11.5,17.04,85.73,21.56,6511,3.6,2,1.5,31
2025-07-31T01:00:00Z,mahdia,0,0,0,0.8,15.27,64.19,22.37,6481,9.7,4,0.3,293
2025-07-31T01:00:00Z,nabeul,0,0,0,3,16.1,71.73,21.54,6465,7.2,3,1.2,183
2025-07-31T02:00:00Z,jendouba,0,0,0,0.9,17.04,85.73,21.56,6499,3.6,2,0.6,35
2025-07-31T02:00:00Z,mahdia,0,0,0,0.6,14.09,65.27,20.85,6466,8.6,4,0.3,350
2025-07-31T02:00:00Z,nabeul,0,0,0,3,16.2,72.07,21.5,6468,7.1,3,1.2,183
2025-07-31T03:00:00Z,jendouba,0,0,0,1.6,17.04,85.73,21.56,6496,3.6,2,1.2,37
2025-07-31T03:00:00Z,mahdia,0,0,0,0.9,14.26,65.1,21.07,6457,8.7,4,0.4,327
2025-07-31T03:00:00Z,nabeul,0,0,0,3,16.2,74.53,20.95,6462,6.2,3,1.2,183
2025-07-31T04:00:00Z,jendouba,0,0,0,1.9,17.04,85.73,21.56,6488,3.6,2,1.2,34
2025-07-31T04:00:00Z,mahdia,0,0,0,1.2,15.06,66.72,21.51,6446,8.5,4,0.5,328
2025-07-31T04:00:00Z,nabeul,0,0,0,3,16.5,75.74,20.94,6462,5.9,3,1.2,183
2025-07-31T05:00:00Z,jendouba,0,6221,2,1.4,17.04,85.73,21.56,6514,3.6,2,0.8,17
2025-07-31T05:00:00Z,mahdia,0,6673,4,1.3,14.97,70.36,20.56,6448,7.2,4,0.4,320
2025-07-31T05:00:00Z,nabeul,0,2204,0,3,17.1,79.91,20.71,6474,4.8,2,1.2,183
2025-07-31T06:00:00Z,jendouba,0,9269,161,1.6,17.04,85.73,21.56,6796,3.6,2,0.9,284
2025-07-31T06:00:00Z,mahdia,0,6815,112,1.7,15.39,67.09,21.79,6550,8.7,4,0.7,318
2025-07-31T06:00:00Z,nabeul,0,6647,39,3,16.9,74.28,21.74,6505,6.7,3,1.2,183
2025-07-31T07:00:00Z,jendouba,0,9792,366,29.2,17.04,85.73,21.56,6807,3.6,2,13.5,295
2025-07-31T07:00:00Z,mahdia,0,6953,302,2.7,16.3,59.23,24.8,6684,12.8,5,1.3,317
2025-07-31T07:00:00Z,nabeul,0,6911,348,3,16.3,62.81,23.87,6713,11,5,1.2,183
2025-07-31T08:00:00Z,jendouba,0,8953,537,7.5,17.04,85.73,21.56,6793,3.6,2,1.8,280
2025-07-31T08:00:00Z,mahdia,0,7000,513,3.3,16.99,55.23,26.72,6731,15.7,6,1.4,321
2025-07-31T08:00:00Z,nabeul,0,10007,568,3,15.7,54.95,25.53,6776,14.7,6,1.2,183
2025-07-31T09:00:00Z,jendouba,0,10041,690,4.6,17.04,85.73,21.56,6810,3.6,2,1.6,305
2025-07-31T09:00:00Z,mahdia,0,10006,728,2.9,16.42,48.71,28.27,6889,19.7,8,1.4,329
2025-07-31T09:00:00Z,nabeul,0,10070,760,3,14.2,45.29,27.21,6778,19.7,8,1.2,183
2025-07-31T10:00:00Z,jendouba,0,9993,855,4.2,17.04,85.73,21.56,6801,3.6,2,1.8,291
2025-07-31T10:00:00Z,mahdia,0,10333,896,3.5,16.1,45.28,29.15,6889,22.1,8,1.4,355
2025-07-31T10:00:00Z,nabeul,0,10079,926,3,13.2,39.3,28.46,6773,23.5,9,1.2,183
2025-07-31T11:00:00Z,jendouba,0,10007,982,5.7,17.04,85.73,21.56,6807,3.6,2,2.3,333
2025-07-31T11:00:00Z,mahdia,0,10219,1030,3.3,16.27,42.84,30.3,6889,24.7,9,1.5,344
2025-07-31T11:00:00Z,nabeul,0,10079,1030,3,12.4,35,29.54,6767,26.8,11,1.2,183
2025-07-31T12:00:00Z,jendouba,0,9955,1017,5,17.04,85.73,21.56,6798,3.6,2,1.9,310
2025-07-31T12:00:00Z,mahdia,0,10309,1077,3.6,16.63,41.4,31.3,6896,26.8,10,1.5,348
2025-07-31T12:00:00Z,nabeul,0,10084,1065,3,11.9,31.92,30.54,6770,29.7,12,1.2,183
2025-07-31T13:00:00Z,jendouba,0,9907,977,6.2,17.04,85.73,21.56,6807,3.6,2,2.8,299
2025-07-31T13:00:00Z,mahdia,0,10325,579,4.5,17.29,43.09,31.34,6896,26.1,9,1.8,30
2025-07-31T13:00:00Z,nabeul,0,10079,1006,3,13,33.3,31.11,6776,30.1,11,1.2,183
2025-07-31T14:00:00Z,jendouba,0,9835,824,9,17.04,85.73,21.56,6804,3.6,2,3.4,353
2025-07-31T14:00:00Z,mahdia,0,10341,910,4.9,16.75,41.59,31.37,6893,26.8,10,2.1,34
2025-07-31T14:00:00Z,nabeul,0,10060,894,3,15,38.19,30.97,6778,27.7,10,1.2,183
2025-07-31T15:00:00Z,jendouba,0,8445,298,6.8,17.04,85.73,21.56,6798,3.6,2,3.2,333
2025-07-31T15:00:00Z,mahdia,0,10262,762,4.4,17.85,47.19,30.36,6889,22.9,8,2.1,65
2025-07-31T15:00:00Z,nabeul,0,10027,735,3,16.2,42.92,30.28,6767,24.6,9,1.2,183
2025-07-31T16:00:00Z,jendouba,0,7908,382,6.9,17.04,85.73,21.56,6776,3.6,2,3.3,345
2025-07-31T16:00:00Z,mahdia,0,10116,571,4.1,17.58,48.76,29.49,6884,21.1,8,1.8,77
2025-07-31T16:00:00Z,nabeul,0,9950,553,3,16.7,46.56,29.47,6778,21.9,8,1.2,183
2025-07-31T17:00:00Z,jendouba,0,7539,44,6.3,17.04,85.73,21.56,6770,3.6,2,2.8,355
2025-07-31T17:00:00Z,mahdia,0,8623,292,3.5,16.85,48.65,28.74,6878,20.3,8,1.7,81
2025-07-31T17:00:00Z,nabeul,0,8186,353,3,16.8,49.79,28.41,6807,19.4,7,1.2,183
2025-07-31T18:00:00Z,jendouba,0,3637,29,4.6,17.04,85.73,21.56,6710,3.6,2,1.8,339
2025-07-31T18:00:00Z,mahdia,0,7036,154,3.3,18.05,56.11,27.6,6804,16.2,6,1.6,89
2025-07-31T18:00:00Z,nabeul,0,6609,216,3,16.9,52.21,27.71,6810,17.7,7,1.2,183
2025-07-31T19:00:00Z,jendouba,0,0,0,4,17.04,85.73,21.56,6545,3.6,2,1.7,24
2025-07-31T19:00:00Z,mahdia,0,0,11,2.4,18,60.13,26.36,6550,13.7,6,0.9,107
2025-07-31T20:00:00Z,jendouba,0,0,0,19,17.04,85.73,21.56,6536,3.6,2,5.3,82
2025-07-31T20:00:00Z,mahdia,0,0,0,1.2,19.09,68.76,25.24,6470,10,4,0.4,64
2025-07-31T21:00:00Z,jendouba,0,0,0,30.3,17.04,85.73,21.56,6528,3.6,2,14.1,265
2025-07-31T21:00:00Z,mahdia,0,0,0,0.5,18.5,74.51,23.29,6488,7.3,3,0.3,39
2025-07-31T22:00:00Z,jendouba,0,0,0,1.4,17.04,85.73,21.56,6528,3.6,2,0.5,244
2025-07-31T22:00:00Z,mahdia,0,0,0,0.5,17.47,72.51,22.67,6488,7.6,3,0.4,48
2025-07-31T23:00:00Z,jendouba,0,0,0,0.9,17.04,85.73,21.56,6522,3.6,2,0.7,348
2025-07-31T23:00:00Z,mahdia,0,0,0,0.5,17.41,75.19,22.01,6484,6.6,3,0.4,33
2025-08-01T01:00:00Z,jendouba,0,0,0,20.9,17.04,85.73,21.56,6511,3.6,2,4.8,300
2025-08-01T01:00:00Z,mahdia,0,0,0,0.5,17.94,82.11,21.12,6470,4.5,2,0.3,326
2025-08-01T01:00:00Z,nabeul,0,0,0,3,18.9,99.6,19.05,6468,0,0,1.2,183
2025-08-01T02:00:00Z,jendouba,0,0,0,1,17.04,85.73,21.56,6505,3.6,2,0.4,79
2025-08-01T02:00:00Z,mahdia,0,0,0,0.5,17.57,84.23,20.33,6466,3.8,2,0.4,46
2025-08-01T02:00:00Z,nabeul,0,0,0,3,18.3,99.56,18.49,6465,0,0,1.2,183
2025-08-01T03:00:00Z,jendouba,0,0,0,1.4,17.04,85.73,21.56,6494,3.6,2,0.8,33
2025-08-01T03:00:00Z,mahdia,0,0,0,0.5,17.34,84.74,19.99,6453,3.6,2,0.3,41
2025-08-01T03:00:00Z,nabeul,0,0,0,3,17.8,99.54,17.89,6462,0,0,1.2,183
2025-08-01T04:00:00Z,jendouba,0,0,0,1.2,17.04,85.73,21.56,6482,3.6,2,0.7,31
2025-08-01T04:00:00Z,mahdia,0,0,0,0.6,16.75,83.08,19.71,6446,3.9,2,0.4,37
2025-08-01T04:00:00Z,nabeul,0,0,0,3,16.8,99.52,16.94,6462,0,0,1.2,183
2025-08-01T05:00:00Z,jendouba,0,5545,5,1.6,17.04,85.73,21.56,6508,3.6,2,0.8,40
2025-08-01T05:00:00Z,mahdia,0,6673,4,0.5,17.94,91.38,19.39,6446,1.9,1,0.3,41
2025-08-01T05:00:00Z,nabeul,0,2449,0,3,16.4,99.49,16.51,6479,0,0,1.2,183
2025-08-01T06:00:00Z,jendouba,0,9001,130,17.4,17.04,85.73,21.56,6793,3.6,2,2.2,150
2025-08-01T06:00:00Z,mahdia,0,6831,104,0.5,18.35,81.46,21.69,6550,4.9,2,0.3,51
2025-08-01T06:00:00Z,nabeul,0,6662,29,3,17.7,99.53,17.87,6516,0,0,1.2,183
2025-08-01T07:00:00Z,jendouba,0,9705,301,28.5,17.04,85.73,21.56,6801,3.6,2,9,247
2025-08-01T07:00:00Z,mahdia,0,6984,278,0.8,19.44,68.94,25.58,6706,10.2,4,0.2,222
2025-08-01T07:00:00Z,nabeul,0,6930,324,3,18.8,78.95,23.05,6724,6.2,3,1.2,183
2025-08-01T08:00:00Z,jendouba,0,9902,512,29.8,17.04,85.73,21.56,6801,3.6,2,20.1,210
2025-08-01T08:00:00Z,mahdia,0,7024,486,1.7,20.87,65.44,27.96,6749,13.1,5,0.5,87
2025-08-01T08:00:00Z,nabeul,0,9993,537,3,14.5,46.45,27.14,6781,19.3,8,1.2,183
2025-08-01T09:00:00Z,jendouba,0,9955,681,31.5,17.04,85.73,21.56,6804,3.6,2,3.7,51
2025-08-01T09:00:00Z,mahdia,0,10081,635,2,20.4,57.45,29.7,6889,17.8,6,0.7,55
2025-08-01T09:00:00Z,nabeul,0,10055,719,3,13.8,39.42,29.03,6784,24.3,10,1.2,183
2025-08-01T10:00:00Z,jendouba,0,9921,823,2.5,17.04,85.73,21.56,6804,3.6,2,1.1,109
2025-08-01T10:00:00Z,mahdia,0,10475,670,3.3,20.99,60.46,29.45,6889,16.3,6,1.5,71
2025-08-01T10:00:00Z,nabeul,0,10051,760,3,13.6,36.6,30.16,6773,27.1,10,1.2,183
2025-08-01T11:00:00Z,jendouba,0,9959,915,3.2,17.04,85.73,21.56,6807,3.6,2,1.4,179
2025-08-01T11:00:00Z,mahdia,0,10337,941,4,21.07,58.78,30.02,6889,17.5,6,1.8,66
2025-08-01T11:00:00Z,nabeul,0,10012,954,3,14.7,35.63,31.81,6770,30.2,11,1.2,183
2025-08-01T12:00:00Z,jendouba,0,9897,948,4.2,17.04,85.73,21.56,6801,3.6,2,1.6,196
2025-08-01T12:00:00Z,mahdia,0,10443,971,4.2,21.19,58.21,30.31,6893,18.1,6,2.1,95
2025-08-01T12:00:00Z,nabeul,0,9983,982,3,15.1,34.93,32.64,6776,32,11,1.2,183
2025-08-01T13:00:00Z,jendouba,0,9859,929,3.6,17.04,85.73,21.56,6801,3.6,2,1.5,35
2025-08-01T13:00:00Z,mahdia,0,10439,628,4.6,21.6,59.55,30.36,6893,17.5,6,2.2,105
2025-08-01T13:00:00Z,nabeul,0,9998,932,3,16,36.1,33.02,6776,32.1,11,1.2,183
2025-08-01T14:00:00Z,jendouba,0,9341,648,4.1,17.04,85.73,21.56,6798,3.6,2,1.7,47
2025-08-01T14:00:00Z,mahdia,0,10357,833,5.3,21.82,60.17,30.41,6893,17.3,6,2.4,102
2025-08-01T14:00:00Z,nabeul,0,10036,836,3,15.5,33.72,33.74,6776,34.7,12,1.2,183
2025-08-01T15:00:00Z,jendouba,0,9648,260,6.8,17.04,85.73,21.56,6796,3.6,2,3.3,39
2025-08-01T15:00:00Z,mahdia,0,10325,680,4.8,21.72,59.86,30.4,6896,17.4,6,2.5,111
2025-08-01T15:00:00Z,nabeul,0,9983,679,3,16.3,36.67,33.21,6764,32.2,11,1.2,183
2025-08-01T16:00:00Z,jendouba,0,8761,378,6.1,17.04,85.73,21.56,6801,3.6,2,3.2,89
2025-08-01T16:00:00Z,mahdia,0,7288,291,5.3,22.21,67.55,28.85,6871,12.9,5,2.2,123
2025-08-01T16:00:00Z,nabeul,0,9888,478,3,17.9,43.97,31.79,6764,26.3,9,1.2,183
